category,sku,ean,price,primary_image_url,currency,link,time,title,availability,desc
"Home,Work,Computer Hardware & Accessories,External Hard Drives",sku:256677,ean:0708326913553,"SG$229,.99",http://i2.expansys.com/img/b/256677/apricorn-aegis-bio-500gb-usb-3-0-hard-drive-256-bit-aes-xts.jpg,SGD,http://www.expansys.com.sg/apricorn-aegis-bio-500gb-usb-3-0-hard-drive-256-bit-aes-xts-256677/,11:14:44.957000,Apricorn Aegis Bio 500GB USB 3.0 hard drive 256-bit AES-XTS,,
Home,sku:258318,ean:020356621063,"SG$26,.99",http://i2.expansys.com/img/b/258318/tdk-ip150-in-ear-headset.jpg,SGD,http://www.expansys.com.sg/tdk-ip150-in-ear-headset-black-ios-android-258318/,11:14:44.994000,TDK IP150 In-Ear Heaphone with Phone Control ,,
"Home,Tablet PCs & iPads,Tablets,iPads",sku:282794,,"SG$749,.99",http://i1.expansys.com/img/b/282794/apple-ipad-mini-4.jpg,SGD,http://www.expansys.com.sg/apple-ipad-mini-4-unlocked-lte-16gb-gold-282794/,11:14:45.057000,Apple iPad mini 4 A1550 ,,
Home,sku:254615,,"SG$49,.05",http://i2.expansys.com/img/b/254615/eops-noisezero-ix-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-magenta-smartphone-254615/,11:14:45.094000,EOps Noisezero iX In-Ear Headphones ,,
"Home,Tablet PCs & iPads,Tablets,iPads",sku:282728,,"SG$749,.99",http://i2.expansys.com/img/b/282728/apple-ipad-mini-4.jpg,SGD,http://www.expansys.com.sg/apple-ipad-mini-4-unlocked-lte-16gb-space-gray-282728/,11:14:45.141000,Apple iPad mini 4 A1550 ,,
Home,sku:254616,,"SG$49,.05",http://i2.expansys.com/img/b/254616/eops-noisezero-ix-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-grey-smartphone-254616/,11:14:45.342000,EOps Noisezero iX In-Ear Headphones ,,
"Home,Mobile Phones,Dual SIM Phones",sku:283581,ean:6947681527478,"SG$494,.99",http://i1.expansys.com/img/b/283581/motorola-moto-x-play-dual-sim.jpg,SGD,http://www.expansys.com.sg/motorola-moto-x-play-dual-sim-unlocked-16gb-black-283581/,11:14:45.743000,Motorola Moto X Play XT1562 Dual SIM ,,
"Home,Mobile Phones,SIM Free Phones,Android,Lollipop 5.1",sku:282178,ean:6947681527843,"SG$484,.99",http://i2.expansys.com/img/b/282178/motorola-moto-x-play-xt1562.jpg,SGD,http://www.expansys.com.sg/motorola-moto-x-play-xt1562-unlocked-lte-16gb-black-282178/,11:14:45.943000,Motorola Moto X Play XT1562 ,,
"Home,Mobile Phones,Dual SIM Phones",sku:282154,ean:4712900125719,"SG$354,.99",http://i1.expansys.com/img/b/282154/asus-zenfone-selfie-dual-sim-zd551kl.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-selfie-dual-sim-zd551kl-unlocked-lte-32gb-aqua-blue-282154/,11:14:46.128000,ASUS ZenFone Selfie Dual SIM - ZD551KL ,,
"Home,Mobile Phones,Dual SIM Phones",sku:285274,ean:6954176809803,"SG$329,.99",http://i1.expansys.com/img/b/285274/xiaomi-mi-4i-dual-sim.jpg,SGD,http://www.expansys.com.sg/xiaomi-mi-4i-dual-sim-unlocked-32gb-dark-grey-285274/,11:14:46.382000,Xiaomi Mi 4i Dual SIM ,,
Home,sku:281263,ean:020356622107,"SG$51,.99",http://i1.expansys.com/img/b/281263/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker.jpg,SGD,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-white-281263/,11:14:46.560000,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,
"Home,Phablets",sku:276721,ean:6438158721425,"SG$284,.99",http://i1.expansys.com/img/b/276721/microsoft-lumia-640-xl-dual-sim-rm-1096.jpg,SGD,http://www.expansys.com.sg/microsoft-lumia-640-xl-dual-sim-rm-1096-unlocked-lte-8gb-black-276721/,11:14:46.582000,Microsoft Lumia 640 XL Dual SIM RM-1096 ,,
"Home,Mobile Phones,Dual SIM Phones",sku:276478,ean:6438158721708,"SG$249,.99",http://i2.expansys.com/img/b/276478/microsoft-lumia-640-dual-sim.jpg,SGD,http://www.expansys.com.sg/microsoft-lumia-640-dual-sim-unlocked-lte-8gb-white-276478/,11:14:46.783000,Microsoft Lumia 640 Dual SIM RM-1113 ,,
"Home,Phablets",sku:281951,ean:8806086964357,"SG$994,.99",http://i1.expansys.com/img/b/281951/samsung-galaxy-s6-edge-dual-sim-sm-g9287.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-s6-edge-dual-sim-sm-g9287-unlocked-lte-32gb-silver-titanium-281951/,11:14:46.829000,Samsung Galaxy S6 edge+ Dual-SIM SM-G9287 ,,
Home,sku:275994,ean:4906933609876,"SG$29,.99",http://i1.expansys.com/img/b/275994/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams.jpg,SGD,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-red-275994/,11:14:46.983000,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,
Home,sku:276525,,"SG$72,.57",http://i2.expansys.com/img/b/276525/tdk-sp500-smartphone-active-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/tdk-sp500-smartphone-active-in-ear-headphones-black-276525/,11:14:47.061000,TDK SP500 Smartphone Active In-Ear Headphones ,,
Home,sku:275996,ean:4906933609883,"SG$29,.99",http://i2.expansys.com/img/b/275996/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams.jpg,SGD,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-gold-275996/,11:14:47.215000,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,
Home,sku:281260,ean:020356622220,"SG$49,.59",http://i1.expansys.com/img/b/281260/tdk-a25-trek-plus-weathrized-bluetooth-speaker.jpg,SGD,http://www.expansys.com.sg/tdk-a25-trek-plus-weathrized-bluetooth-speaker-black-281260/,11:14:47.246000,TDK A25 Trek Plus Weathrized Bluetooth Speaker ,,
Home,sku:275993,ean:4906933609852,"SG$29,.99",http://i1.expansys.com/img/b/275993/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams.jpg,SGD,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-black-275993/,11:14:47.284000,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Forams ,,
Home,sku:281262,ean:020356622091,"SG$51,.99",http://i1.expansys.com/img/b/281262/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker.jpg,SGD,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-black-281262/,11:14:47.562000,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,
"Home,Tablet PCs & iPads,Tablet Accessories,Cases",sku:226092,ean:7394090712275,"SG$64,.44",http://i1.expansys.com/img/b/226092/krusell-donso-tablet-case-for-galaxy-tab-gt-p7500-10-1.jpg,SGD,http://www.expansys.com.sg/krusell-donso-tablet-case-for-galaxy-tab-gt-p7500-10-1-black-226092/,11:14:47.600000,"Krusell Donsö Tablet Case for Galaxy Tab 10.1, 2 10.1 ",,
Home,sku:272986,ean:5055887316015,"SG$19,.99",http://i2.expansys.com/img/b/272986/tdk-ip100-in-ear-headphone.jpg,SGD,http://www.expansys.com.sg/tdk-ip100-in-ear-headphone-for-ios-android-272986/,11:14:47.647000,TDK IP100 In-Ear Headphone ,,
"Home,Mobile Phones,Dual SIM Phones",sku:282314,ean:4712900138535,"SG$274,.99",http://i1.expansys.com/img/b/282314/asus-zenfone-2-laser-dual-sim-ze550kl.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-2-laser-dual-sim-ze550kl-unlocked-lte-16gb-red-282314/,11:14:47.916000,ASUS Zenfone 2 Laser Dual SIM ZE550KL ,,
"Home,Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0",sku:284563,ean:8806084998477,"SG$609,.99",http://i1.expansys.com/img/b/284563/google-nexus-5x.jpg,SGD,http://www.expansys.com.sg/google-nexus-5x-unlocked-16gb-ice-blue-284563/,11:14:47.985000,Google Nexus 5X LG-H798 ,,
"Home,Mobile Phones,SIM Free Phones,iOS",sku:282742,,"SG$1,159,.99",http://i1.expansys.com/img/b/282742/apple-iphone-6s-plus-a1687.jpg,SGD,http://www.expansys.com.sg/apple-iphone-6s-plus-a1687-unlocked-16gb-space-gray-282742/,11:14:48.317000,Apple iPhone 6s Plus A1687 ,,
Home,sku:254377,,"SG$218,.61",http://i2.expansys.com/img/b/254377/denon-ah-d1100-acoustic-luxury-over-ear-headphones.jpg,SGD,http://www.expansys.com.sg/denon-ah-d1100-acoustic-luxury-over-ear-headphones-254377/,11:14:48.402000,Denon AH-D1100 Acoustic Luxury Over-Ear Headphones,,
"Home,Phablets",sku:282718,ean:0889800590405,"SG$394,.99",http://i2.expansys.com/img/b/282718/lenovo-phab-plus-dual-sim.jpg,SGD,http://www.expansys.com.sg/lenovo-phab-plus-dual-sim-unlocked-32gb-titanium-silver-282718/,11:14:48.449000,Lenovo PHAB Plus Dual SIM PB1-770M ,,
Home,sku:254387,,"SG$109,.22",http://i2.expansys.com/img/b/254387/denon-ah-c100-urban-raver-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/denon-ah-c100-urban-raver-in-ear-headphones-blue-254387/,11:14:48.502000,Denon AH-C100 URBAN RAVER In-Ear Headphones ,,
"Home,Mobile Phones,Dual SIM Phones",sku:276480,ean:6438158721722,"SG$249,.99",http://i1.expansys.com/img/b/276480/microsoft-lumia-640-dual-sim.jpg,SGD,http://www.expansys.com.sg/microsoft-lumia-640-dual-sim-unlocked-lte-8gb-orange-276480/,11:14:48.549000,Microsoft Lumia 640 Dual SIM RM-1113 ,,
Home,sku:254391,,"SG$364,.29",http://i1.expansys.com/img/b/254391/denon-ah-d400-urban-raver-over-ear-headphones.jpg,SGD,http://www.expansys.com.sg/denon-ah-d400-urban-raver-over-ear-headphones-powerful-bass-254391/,11:14:48.703000,Denon AH-D400 URBAN RAVER Over-Ear Headphones ,,
Home,sku:254366,,"SG$39,.93",http://i2.expansys.com/img/b/254366/denon-ah-c260-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/denon-ah-c260-in-ear-headphones-silver-254366/,11:14:48.734000,Denon AH-C260 In-Ear Headphones ,,
Home,sku:254375,,"SG$90,.98",http://i2.expansys.com/img/b/254375/denon-ah-d510-over-ear-headphones.jpg,SGD,http://www.expansys.com.sg/denon-ah-d510-over-ear-headphones-254375/,11:14:48.865000,Denon AH-D510 Over-Ear Headphones,,
"Home,Electronics,Docks & Speakers",sku:248995,ean:4714086501394,"SG$239,.00",http://i2.expansys.com/img/b/248995/in2uit-boompack-bluetooth-speaker-w-o-keyboard.jpg,SGD,http://www.expansys.com.sg/in2uit-boompack-bluetooth-speaker-w-o-keyboard-for-ipad-pure-white-248995/,11:14:48.903000,IN2UIT BoomPack Bluetooth Speaker w/o Keyboard ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Wired",sku:241193,ean:4715104296131,"SG$63,.45",http://i1.expansys.com/img/b/241193/hoomia-u2-ace-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-u2-ace-headset-white-241193/,11:14:49.289000,hoomia U2 Ace Headset ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Wired",sku:238815,ean:4715104296339,"SG$63,.45",http://i2.expansys.com/img/b/238815/hoomia-u2-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-u2-headset-orange-238815/,11:14:49.320000,hoomia U2 Ace Headset ,,
"Home,Work,Computer Hardware & Accessories,Bluetooth Accessories,Headsets & Handsfree",sku:226250,ean:5055147575251,"SG$1,.99",http://i1.expansys.com/img/b/226250/jaybird-spare-ac-power-adapter.jpg,SGD,http://www.expansys.com.sg/jaybird-spare-ac-power-adapter-for-sportsband-and-bluebuds-eu-226250/,11:14:49.351000,Jaybird Jaybird Spare AC Power Adapter ,,
Home,sku:281264,ean:020356622138,"SG$51,.99",http://i1.expansys.com/img/b/281264/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker.jpg,SGD,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-pink-281264/,11:14:49.536000,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,
"Home,Mobile Phones,Dual SIM Phones",sku:280091,ean:4718487675593,"SG$594,.99",http://i1.expansys.com/img/b/280091/htc-one-me-dual-sim.jpg,SGD,http://www.expansys.com.sg/htc-one-me-dual-sim-unlocked-lte-32gb-rose-gold-280091/,11:14:49.636000,HTC One ME Dual SIM M9ew ,,
"Home,Mobile Phones,Dual SIM Phones",sku:275811,ean:4712900042184,"SG$374,.99",http://i1.expansys.com/img/b/275811/asus-zenfone-2-ze551ml-dual-sim.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-2-ze551ml-dual-sim-unlocked-lte-32gb-gold-275811/,11:14:49.721000,ASUS ZenFone 2 - ZE551ML Dual SIM ,,
"Home,Phablets",sku:265936,ean:888462041058,"SG$1,211,.58",http://i2.expansys.com/img/b/265936/apple-iphone-6-plus-a1524.jpg,SGD,http://www.expansys.com.sg/apple-iphone-6-plus-a1524-unlocked-64gb-space-gray-265936/,11:14:49.805000,Apple iPhone 6 Plus A1524 ,,
"Home,Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0",sku:285891,ean:6901443077113,"SG$859,.99",http://i1.expansys.com/img/b/285891/google-nexus-6p-h1512.jpg,SGD,http://www.expansys.com.sg/google-nexus-6p-h1512-unlocked-32gb-aluminium-silver-285891/,11:14:49.991000,Google Nexus 6P H1512 ,,
"Home,Mobile Phones,SIM Free Phones,Android,Lollipop 5.1",sku:280863,ean:8806088003757,"SG$614,.99",http://i1.expansys.com/img/b/280863/samsung-galaxy-a8-dual-sim-sm-a8000.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-a8-dual-sim-sm-a8000-unlocked-lte-16gb-white-280863/,11:14:50.687000,Samsung GALAXY A8 Dual SIM SM-A8000 ,,
"Home,Phablets",sku:281922,ean:8801643001223,"SG$914,.99",http://i1.expansys.com/img/b/281922/samsung-galaxy-note5-dual-sim-sm-n9200.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-note5-dual-sim-sm-n9200-unlocked-lte-32gb-white-pearl-281922/,11:14:50.738000,Samsung Galaxy Note5 (Dual SIM) SM-N9200 ,,
"Home,Mobile Phones,SIM Free Phones,Android,Lollipop 5.0",sku:276198,ean:8806086907576,"SG$904,.99",http://i2.expansys.com/img/b/276198/samsung-galaxy-s6-edge.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-s6-edge-unlocked-lte-32gb-gold-platinum-276198/,11:14:51.108000,Samsung Galaxy S6 edge SM-G9250 ,,
"Home,Phablets",sku:262973,ean:8806084958914,"SG$474,.99",http://i1.expansys.com/img/b/262973/lg-g3-d855.jpg,SGD,http://www.expansys.com.sg/lg-g3-d855-unlocked-lte-32gb-shine-gold-262973/,11:14:51.170000,LG G3 D855 ,,
"Home,Mobile Phones,Dual SIM Phones",sku:282091,ean:4712900150964,"SG$354,.99",http://i1.expansys.com/img/b/282091/asus-zenfone-2-deluxe-dual-sim-ze551ml.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-2-deluxe-dual-sim-ze551ml-unlocked-lte-16gb-purple-282091/,11:14:51.393000,ASUS ZenFone 2 Deluxe Dual SIM - ZE551ML ,,
Home,sku:274419,ean:4895146012309,"SG$33,.99",http://i2.expansys.com/img/b/274419/i-tech-voiceclip-1100.jpg,SGD,http://www.expansys.com.sg/i-tech-voiceclip-1100-black-274419/,11:14:51.810000,i.Tech VoiceClip 1100 Bluetooth Headset ,,
Home,sku:274414,,SG$146,http://i1.expansys.com/img/b/274414/i-tech-musicband-811.jpg,,http://www.expansys.com.sg/i-tech-musicband-811-black-silver-274414/,11:14:51.894000,i.Tech Musicband 811 Bluetooth Headset ,,
"Home,Phablets",sku:274490,ean:8806086626194,"SG$549,.99",http://i1.expansys.com/img/b/274490/samsung-galaxy-a7-dual-sim-sm-a700yd.jpg,SGD,http://www.expansys.com.sg/samsung-galaxy-a7-dual-sim-sm-a700yd-unlocked-lte-16gb-black-274490/,11:14:52.226000,Samsung GALAXY A7 Dual-SIM SM-A700YD ,,
"Home,Phablets",sku:282716,ean:0889561711200,"SG$394,.99",http://i2.expansys.com/img/b/282716/lenovo-phab-plus-dual-sim.jpg,SGD,http://www.expansys.com.sg/lenovo-phab-plus-dual-sim-unlocked-32gb-gunmetal-grey-282716/,11:14:52.495000,Lenovo PHAB Plus Dual SIM PB1-770M ,,
"Home,Mobile Phones,Dual SIM Phones",sku:284513,ean:6937520006370,"SG$274,.99",http://i1.expansys.com/img/b/284513/meizu-m2-note-dual-sim.jpg,SGD,http://www.expansys.com.sg/meizu-m2-note-dual-sim-unlocked-16gb-white-284513/,11:14:52.557000,Meizu m2 note M571H Dual-SIM ,,
Home,sku:273065,,SG$31,http://i2.expansys.com/img/b/273065/i-tech-myvoice-306m.jpg,,http://www.expansys.com.sg/i-tech-myvoice-306m-black-273065/,11:14:52.927000,i.Tech MyVoice 306M Bluetooth Headset ,,
"Home,Mobile Phones,Dual SIM Phones",sku:282293,ean:4712900138511,"SG$274,.99",http://i1.expansys.com/img/b/282293/asus-zenfone-2-laser-dual-sim-ze550kl.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-2-laser-dual-sim-ze550kl-unlocked-lte-16gb-black-282293/,11:14:53.028000,ASUS Zenfone 2 Laser Dual SIM ZE550KL ,,
"Home,Phablets",sku:266662,ean:8806084967695,"SG$494,.99",http://i1.expansys.com/img/b/266662/lg-g3-dual-d858.jpg,SGD,http://www.expansys.com.sg/lg-g3-dual-d858-unlocked-lte-32gb-metallic-black-266662/,11:14:53.074000,LG G3 Dual LG-D858HK ,,
"Home,Mobile Phones,Dual SIM Phones",sku:276503,ean:6438158722675,"SG$117,.99",http://i1.expansys.com/img/b/276503/microsoft-lumia-430-dual-sim.jpg,SGD,http://www.expansys.com.sg/microsoft-lumia-430-dual-sim-unlocked-8gb-orange-276503/,11:14:53.344000,Microsoft Lumia 430 Dual SIM RM-1099 ,,
"Home,Mobile Phones,Dual SIM Phones",sku:285977,ean:4712900129960,"SG$409,.99",http://i2.expansys.com/img/b/285977/asus-zenfone-2-laser-6-dual-sim-ze601kl.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-2-laser-6-dual-sim-ze601kl-unlocked-32gb-glamour-red-285977/,11:14:54.045000,"ASUS ZenFone 2 Laser 6"" Dual-SIM ZE601KL ",,
"Home,Mobile Phones,Dual SIM Phones",sku:282026,ean:4712900164879,"SG$354,.99",http://i2.expansys.com/img/b/282026/asus-zenfone-selfie-dual-sim-zd551kl.jpg,SGD,http://www.expansys.com.sg/asus-zenfone-selfie-dual-sim-zd551kl-unlocked-lte-32gb-pure-white-282026/,11:14:55.377000,ASUS ZenFone Selfie Dual SIM - ZD551KL ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Wired",sku:238816,,"SG$63,.45",http://i2.expansys.com/img/b/238816/hoomia-u2-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-u2-headset-yellow-238816/,11:14:55.462000,hoomia U2 Ace Headset ,,
"Home,Mobile Phones,Dual SIM Phones",sku:276502,ean:6438158722705,"SG$117,.99",http://i1.expansys.com/img/b/276502/microsoft-lumia-430-dual-sim.jpg,SGD,http://www.expansys.com.sg/microsoft-lumia-430-dual-sim-unlocked-8gb-black-276502/,11:14:55.931000,Microsoft Lumia 430 Dual SIM RM-1099 ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Wired",sku:238817,ean:4715104296537,"SG$63,.45",http://i2.expansys.com/img/b/238817/hoomia-u2-headset.jpg,SGD,http://www.expansys.com.sg/hoomia-u2-headset-green-238817/,11:14:56.732000,hoomia U2 Ace Headset ,,
Home,sku:283779,,"SG$454,.99",http://i2.expansys.com/img/b/283779/monster-adidas-originals-over-ear-headphones.jpg,SGD,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-blue-283779/,11:14:57.102000,Monster x adidas Originals Over-Ear Headphones ,,
Home,sku:283233,,"SG$182,.99",http://i1.expansys.com/img/b/283233/monster-isport-bluetooth-wireless-in-ear-sport-headphones.jpg,SGD,http://www.expansys.com.sg/monster-isport-bluetooth-wireless-in-ear-sport-headphones-blue-283233/,11:14:57.381000,Monster iSport Bluetooth Wireless In-Ear Sport Headphones ,,
"Home,Phablets",sku:265941,,"SG$1,304,.99",http://i1.expansys.com/img/b/265941/apple-iphone-6-plus-a1524.jpg,SGD,http://www.expansys.com.sg/apple-iphone-6-plus-a1524-unlocked-128gb-gold-265941/,11:14:57.719000,Apple iPhone 6 Plus A1524 ,,
Home,sku:283242,,"SG$239,.99",http://i1.expansys.com/img/b/283242/monster-superstar-backfloat-waterproof-bluetooth-speaker.jpg,SGD,http://www.expansys.com.sg/monster-superstar-backfloat-waterproof-bluetooth-speaker-neon-green-283242/,11:14:58.082000,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,
Home,sku:279832,,"SG$48,.32",http://i1.expansys.com/img/b/279832/bose-soft-cover-for-soundlink-mini-bluetooth-speaker.jpg,SGD,http://www.expansys.com.sg/bose-soft-cover-for-soundlink-mini-bluetooth-speaker-charcoal-black-279832/,11:14:58.220000,Bose SoundLink Mini II/Mini Soft Cover ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth",sku:279402,ean:0500363216792,"SG$99,.99",http://i1.expansys.com/img/b/279402/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,SGD,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-red-279402/,11:14:58.452000,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,
Home,sku:281261,ean:020356622237,"SG$49,.59",http://i1.expansys.com/img/b/281261/tdk-a25-trek-plus-weathrized-bluetooth-speaker.jpg,SGD,http://www.expansys.com.sg/tdk-a25-trek-plus-weathrized-bluetooth-speaker-white-281261/,11:14:58.837000,TDK A25 Trek Plus Weathrized Bluetooth Speaker ,,
"Home,Phablets",sku:269403,ean:6901443038893,"SG$529,.99",http://i1.expansys.com/img/b/269403/huawei-ascend-mate7.jpg,SGD,http://www.expansys.com.sg/huawei-ascend-mate7-unlocked-16gb-silver-269403/,11:14:58.984000,Huawei Ascend Mate7 MT7-L09 ,,
Home,sku:276524,,"SG$36,.99",http://i1.expansys.com/img/b/276524/tdk-sp400-smartphone-active-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/tdk-sp400-smartphone-active-in-ear-headphones-blue-276524/,11:14:59.106000,TDK SP400 Smartphone Active In-Ear Headphones ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth",sku:279259,ean:5033588042174,"SG$112,.99",http://i2.expansys.com/img/b/279259/plantronics-backbeat-fit-wireless-headphones-mic.jpg,SGD,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-red-279259/,11:14:59.137000,Plantronics BackBeat Fit Wireless Headphones + Mic ,,
"Home,Phablets",sku:284814,ean:6947681527508,"SG$729,.99",http://i1.expansys.com/img/b/284814/motorola-moto-x-style-xt1572.jpg,SGD,http://www.expansys.com.sg/motorola-moto-x-style-xt1572-unlocked-32gb-white-284814/,11:14:59.454000,Motorola Moto X Style XT1572 ,,
"Home,Phablets",sku:262972,ean:8806084958945,"SG$474,.99",http://i1.expansys.com/img/b/262972/lg-g3-d855.jpg,SGD,http://www.expansys.com.sg/lg-g3-d855-unlocked-lte-32gb-silk-white-262972/,11:14:59.654000,LG G3 D855 ,,
"Home,Phablets",sku:262971,ean:8806084958938,"SG$474,.99",http://i1.expansys.com/img/b/262971/lg-g3-d855.jpg,SGD,http://www.expansys.com.sg/lg-g3-d855-unlocked-lte-32gb-metallic-black-262971/,11:14:59.907000,LG G3 D855 ,,
"Home,Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0",sku:285892,,Price Not Announced,http://i1.expansys.com/img/b/285892/google-nexus-6p-h1512.jpg,,http://www.expansys.com.sg/google-nexus-6p-h1512-unlocked-32gb-frost-white-285892/,11:15:00.309000,Google Nexus 6P H1512 ,,
"Home,Mobile Phones,SIM Free Phones,iOS",sku:282799,,"SG$1,324,.99",http://i2.expansys.com/img/b/282799/apple-iphone-6s.jpg,SGD,http://www.expansys.com.sg/apple-iphone-6s-unlocked-128gb-space-gray-282799/,11:15:00.340000,Apple iPhone 6s A1688 ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Wired",sku:254429,,"SG$109,.22",http://i2.expansys.com/img/b/254429/marley-redemption-song-ie-earphones.jpg,SGD,http://www.expansys.com.sg/marley-redemption-song-ie-earphones-no-microphone-midnight-254429/,11:15:00.387000,Marley Redemption Song In-Ear Earphones ,,
"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Wired",sku:254432,,"SG$109,.22",http://i1.expansys.com/img/b/254432/marley-conqueror-earphones.jpg,SGD,http://www.expansys.com.sg/marley-conqueror-earphones-no-mircophone-smoke-254432/,11:15:00.557000,Marley Conqueror In-Ear Earphones ,,
"Home,Mobile Phones,SIM Free Phones,iOS",sku:282844,,"SG$1,349,.99",http://i1.expansys.com/img/b/282844/apple-iphone-6s-plus.jpg,SGD,http://www.expansys.com.sg/apple-iphone-6s-plus-unlocked-64gb-silver-282844/,11:15:00.588000,Apple iPhone 6s Plus A1687 ,,
Home,sku:254392,ean:4582116367919,"SG$200,.38",http://i1.expansys.com/img/b/254392/denon-ah-w200-globe-cruiser-in-ear-headphones.jpg,SGD,http://www.expansys.com.sg/denon-ah-w200-globe-cruiser-in-ear-headphones-noise-isolating-wireless-with-optional-cable-254392/,11:15:00.741000,Denon AH-W200 GLOBE CRUISER In-Ear Headphones ,,
